distributor_id,date,pos_code,units,amount
D002,2025-11-22,P000087,301.4,4535.24
D002,2025-12-25,P000087,275.08,5081.73
D002,2026-01-27,P000087,194.42,4804.21
D002,2026-02-19,P000087,216.88,4781.41
D002,2026-04-09,P000087,170.38,3574.09
D002,2026-05-02,P000087,187.09,4042.65
D002,2025-11-05,P000088,2220.24,29036.93
D002,2026-01-08,P000088,2650.08,28224.2
D002,2026-03-05,P000088,1312.91,30904.68
D002,2026-04-11,P000088,1135.44,24289.13
D002,2026-06-26,P000088,2983.13,33152.62
D002,2025-12-26,P000089,289.2,6048.52
D002,2026-01-07,P000089,388.63,7135.74
D002,2026-02-04,P000089,346.78,3087.62
D002,2026-03-10,P000089,339.02,7003.81
D002,2026-04-26,P000089,533.12,7513.22
D002,2026-05-23,P000089,439.81,9098.16
D002,2025-11-22,P000090,2368.62,20461.21
D002,2025-12-24,P000090,656.5,13331.47
D002,2026-03-03,P000090,683.45,8297.51
D002,2026-04-22,P000090,705.36,15411.58
D002,2026-05-22,P000090,909.37,17952.77
D002,2026-06-03,P000090,298.87,6313.03
D002,2025-12-17,P000091,250.61,3768.42
D002,2026-01-17,P000091,225.97,3975.74
D002,2026-02-14,P000091,214.1,4735.05
D002,2026-03-22,P000091,246.67,4127.7
D002,2026-04-03,P000091,122.6,2072.12
D002,2026-05-10,P000091,449.28,5136.32
D002,2026-06-10,P000091,134.91,3018.46
D002,2025-11-13,P000092,1502.77,16069.17
D002,2025-12-19,P000092,474.56,10184.52
D002,2026-01-10,P000092,998.38,13636.61
D002,2026-02-18,P000092,406.69,9296.13
D002,2026-03-08,P000092,1344.85,15295.59
D002,2026-04-11,P000092,689.16,12160.86
D002,2026-05-24,P000092,498.08,11955.45
D002,2026-06-06,P000092,509.53,12693.63
D002,2025-11-17,P000093,1476.08,12896.2
D002,2025-12-23,P000093,775.73,13517.51
D002,2026-01-08,P000093,2964.16,25258.6
D002,2026-02-18,P000093,792.86,10819.35
D002,2026-03-06,P000093,447.86,4559.74
D002,2026-04-06,P000093,1158.82,11623.37
D002,2026-05-15,P000093,960.86,15491.35
D002,2026-06-17,P000093,1355.39,17318.07
D002,2025-11-10,P000094,361.04,8779.46
D002,2025-12-14,P000094,626.34,6693.58
D002,2026-01-23,P000094,380.64,9298.96
D002,2026-02-16,P000094,613.27,5193.33
D002,2026-03-13,P000094,0.0,0.0
D002,2026-04-15,P000094,1298.62,10991.97
D002,2026-05-08,P000094,373.96,5947.02
D002,2026-06-24,P000094,731.04,9480.07
D002,2025-12-17,P000095,194.33,2455.13
D002,2026-01-08,P000095,86.68,1838.71
D002,2026-03-04,P000095,232.08,1893.45
D002,2026-04-21,P000095,149.69,1628.29
D002,2026-05-07,P000095,130.88,2999.31
D002,2025-11-02,P000096,606.77,10554.99
D002,2025-12-27,P000096,368.17,7048.66
D002,2026-01-23,P000096,797.3,8380.68
D002,2026-02-05,P000096,357.5,4465.58
D002,2026-03-02,P000096,515.52,9838.6
D002,2026-04-23,P000096,502.95,7939.29
D002,2026-05-02,P000096,333.83,5769.49
D002,2026-06-24,P000096,419.27,5555.54
D002,2025-11-01,P000097,751.02,14873.55
D002,2025-12-10,P000097,885.22,11392.88
D002,2026-01-17,P000097,1556.58,13691.16
D002,2026-02-19,P000097,214.35,5245.7
D002,2026-03-06,P000097,688.43,7383.11
D002,2026-04-07,P000097,749.35,12864.0
D002,2026-05-23,P000097,1169.3,16633.53
D002,2026-06-26,P000097,528.58,12765.58
D002,2025-11-14,P000098,371.86,8714.54
D002,2025-12-26,P000098,648.11,11582.63
D002,2026-02-23,P000098,801.42,8030.72
D002,2026-03-04,P000098,1476.84,13345.15
D002,2026-04-14,P000098,764.5,16290.13
D002,2026-06-05,P000098,2473.92,20217.7
D002,2025-11-17,P000099,126.17,2775.27
D002,2025-12-14,P000099,178.67,4402.81
D002,2026-01-25,P000099,144.17,3208.8
D002,2026-03-06,P000099,219.51,5203.34
D002,2026-04-05,P000099,488.33,4939.7
D002,2026-05-13,P000099,193.46,4430.91
D002,2026-06-25,P000099,322.08,4908.37
D002,2025-11-22,P000100,204.73,5106.76
D002,2025-12-15,P000100,611.84,5894.01
D002,2026-01-05,P000100,375.02,5753.3
D002,2026-02-15,P000100,994.56,8424.2
D002,2026-03-07,P000100,305.28,5402.99
D002,2026-05-22,P000100,605.25,6431.79
D002,2026-06-09,P000100,375.82,8565.0
D002,2025-11-14,P000101,110.2,2602.52
D002,2025-12-03,P000101,254.2,2824.35
D002,2026-01-22,P000101,189.58,2669.55
D002,2026-02-05,P000101,158.23,1782.07
D002,2026-03-01,P000101,125.0,1203.49
D002,2026-04-23,P000101,36.92,446.9
D002,2026-05-10,P000101,197.37,1969.79
D002,2026-06-20,P000101,34.82,854.19
D002,2025-11-11,P000102,389.07,4035.93
D002,2025-12-08,P000102,237.49,5310.4
D002,2026-01-23,P000102,101.08,2492.17
D002,2026-02-17,P000102,371.61,6765.31
D002,2026-03-03,P000102,184.37,4459.08
D002,2026-04-19,P000102,310.86,4530.41
D002,2026-06-04,P000102,267.21,3792.96
D002,2025-11-14,P000103,424.68,5692.07
D002,2025-12-07,P000103,891.31,8897.98
D002,2026-01-08,P000103,343.88,6990.09
D002,2026-02-08,P000103,109.83,2665.28
D002,2026-03-19,P000103,427.47,6653.83
D002,2026-04-06,P000103,577.31,10901.21
D002,2026-05-20,P000103,370.84,7841.76
D002,2025-11-09,P000104,253.89,3578.22
D002,2025-12-15,P000104,595.94,5750.56
D002,2026-01-13,P000104,217.81,5191.53
D002,2026-02-06,P000104,485.19,6695.02
D002,2026-04-16,P000104,157.75,2496.08
D002,2026-05-11,P000104,245.65,6061.74
D002,2026-06-12,P000104,271.15,4130.69
D002,2025-11-27,P000105,659.59,9442.45
D002,2025-12-12,P000105,235.98,5142.84
D002,2026-01-01,P000105,236.35,4815.99
D002,2026-02-20,P000105,206.24,3791.91
D002,2026-03-15,P000105,551.71,6241.09
D002,2026-04-14,P000105,282.86,6053.2
D002,2026-05-02,P000105,164.05,4072.82
D002,2026-06-14,P000105,675.43,7539.23
D002,2025-11-25,P000106,373.23,4825.26
D002,2025-12-01,P000106,261.76,5431.4
D002,2026-01-08,P000106,488.62,5966.25
D002,2026-02-05,P000106,557.18,6309.15
D002,2026-03-08,P000106,300.04,3501.95
D002,2026-04-16,P000106,535.15,5313.13
D002,2026-05-13,P000106,242.04,3797.16
D002,2025-11-12,P000107,425.72,5953.82
D002,2025-12-03,P000107,566.13,10964.81
D002,2026-01-23,P000107,860.3,9474.98
D002,2026-02-14,P000107,692.58,7507.34
D002,2026-05-03,P000107,395.84,8773.71
D002,2026-06-08,P000107,525.81,7397.74
D002,2025-11-25,P000108,3541.19,57357.57
D002,2025-12-18,P000108,2933.16,30366.59
D002,2026-01-02,P000108,1682.41,37437.22
D002,2026-02-05,P000108,2534.62,21885.68
D002,2026-03-01,P000108,2377.89,43023.72
D002,2026-04-18,P000108,1485.18,30240.57
D002,2026-05-06,P000108,2174.22,45845.18
D002,2026-06-27,P000108,3670.46,34769.76
D002,2025-11-23,P000109,320.96,4392.83
D002,2026-01-26,P000109,412.73,9671.36
D002,2026-02-27,P000109,381.9,8278.24
D002,2026-03-23,P000109,210.13,5128.86
D002,2026-04-06,P000109,545.05,5859.91
D002,2026-05-13,P000109,210.21,4158.52
D002,2026-06-23,P000109,302.84,3229.82
D002,2025-12-02,P000110,620.76,10304.0
D002,2026-01-15,P000110,814.37,14826.11
D002,2026-02-08,P000110,549.61,12481.06
D002,2026-03-03,P000110,515.32,11538.69
D002,2026-04-13,P000110,1116.16,13669.61
D002,2026-06-12,P000110,134.09,2773.83
D002,2025-11-16,P000111,743.34,7853.85
D002,2026-03-20,P000111,929.09,17508.4
D002,2026-05-03,P000111,743.23,17560.61
D002,2026-06-21,P000111,1329.46,21933.45
D002,2025-12-04,P000112,742.76,10338.78
D002,2026-01-18,P000112,307.74,7009.28
D002,2026-02-11,P000112,477.08,5484.66
D002,2026-03-15,P000112,775.3,6882.56
D002,2026-05-10,P000112,661.51,7591.55
D002,2025-11-08,P000113,104.05,2374.88
D002,2025-12-06,P000113,275.62,3017.12
D002,2026-01-24,P000113,120.82,2971.66
D002,2026-02-27,P000113,154.76,2885.11
D002,2026-03-09,P000113,221.28,4625.42
D002,2026-04-15,P000113,162.87,2844.81
D002,2026-05-22,P000113,500.0,4020.47
D002,2026-06-18,P000113,201.95,4102.07
D002,2025-11-26,P000114,2660.47,22098.14
D002,2025-12-15,P000114,721.93,17395.26
D002,2026-01-15,P000114,1597.43,18289.19
D002,2026-03-19,P000114,594.38,10088.3
D002,2026-04-19,P000114,1375.11,11527.26
D002,2026-05-26,P000114,1013.69,16152.14
D002,2026-06-04,P000114,1614.94,15914.45
D002,2025-11-24,P000115,3043.05,50567.58
D002,2026-01-09,P000115,789.83,18549.09
D002,2026-02-01,P000115,5264.15,62303.11
D002,2026-03-05,P000115,3664.88,71916.27
D002,2026-04-25,P000115,3036.81,38989.76
D002,2026-05-14,P000115,2111.31,43692.33
D002,2026-06-03,P000115,1966.26,32792.15
D002,2025-11-20,P000116,167.81,2103.01
D002,2025-12-24,P000116,283.97,3476.37
D002,2026-03-20,P000116,148.7,3696.67
D002,2026-04-25,P000116,417.43,3661.86
D002,2026-05-22,P000116,294.42,4095.53
D002,2026-06-22,P000116,98.92,2251.84
D002,2025-12-20,P000117,638.18,5328.33
D002,2026-02-16,P000117,243.17,5455.58
D002,2026-03-05,P000117,424.49,6585.31
D002,2026-04-19,P000117,179.54,3225.99
D002,2026-05-25,P000117,376.97,8638.99
D002,2026-06-07,P000117,195.05,4686.64
D002,2025-11-02,P000118,1046.99,11018.05
D002,2025-12-01,P000118,947.23,9985.28
D002,2026-01-13,P000118,710.43,8226.93
D002,2026-02-10,P000118,791.55,12369.86
D002,2026-03-02,P000118,527.07,13172.14
D002,2026-04-07,P000118,549.4,9185.73
D002,2026-05-03,P000118,754.38,15071.6
D002,2026-06-13,P000118,1352.95,14771.28
D002,2025-11-04,P000119,152.89,3542.27
D002,2025-12-19,P000119,316.9,5325.74
D002,2026-01-07,P000119,184.56,3232.03
D002,2026-02-10,P000119,224.71,5096.37
D002,2026-03-07,P000119,345.8,3706.54
D002,2026-04-16,P000119,245.09,2563.18
D002,2026-05-24,P000119,291.67,4082.29
D002,2026-06-26,P000119,197.77,3055.42
D002,2025-11-19,P000120,109.73,2553.65
D002,2025-12-08,P000120,199.92,3792.19
D002,2026-01-17,P000120,319.05,6661.57
D002,2026-04-07,P000120,146.31,3034.37
D002,2026-05-05,P000120,525.66,4236.53
D002,2025-11-11,P000121,286.24,5662.02
D002,2025-12-12,P000121,628.74,7887.85
D002,2026-01-23,P000121,733.62,6086.27
D002,2026-02-04,P000121,298.39,6101.02
D002,2026-03-15,P000121,603.57,7097.36
D002,2026-04-03,P000121,637.63,7882.73
D002,2026-05-20,P000121,352.1,8714.37
D002,2026-06-04,P000121,679.84,8268.9
D002,2025-11-01,P000122,2164.93,17425.08
D002,2025-12-12,P000122,904.77,17109.99
D002,2026-01-18,P000122,1104.36,21975.7
D002,2026-02-19,P000122,908.61,16218.72
D002,2026-03-26,P000122,1642.0,16542.83
D002,2026-04-19,P000122,2027.04,17032.72
D002,2026-05-20,P000122,550.74,7580.19
D002,2026-06-17,P000122,1571.67,13260.12
D002,2025-11-18,P000123,488.24,12116.61
D002,2025-12-19,P000123,917.77,13222.91
D002,2026-01-07,P000123,485.34,10384.8
D002,2026-02-12,P000123,1292.64,13325.0
D002,2026-03-22,P000123,661.26,13334.69
D002,2026-04-22,P000123,830.31,18566.6
D002,2026-05-13,P000123,994.0,16570.18
D002,2026-06-12,P000123,904.53,13935.83
D002,2025-11-04,P000124,2427.78,46683.92
D002,2025-12-24,P000124,2810.59,33124.93
D002,2026-01-10,P000124,2866.77,66112.32
D002,2026-02-16,P000124,8635.06,77710.6
D002,2026-04-20,P000124,5883.75,75020.59
D002,2026-05-10,P000124,3073.73,53677.77
D002,2026-06-02,P000124,3510.46,86521.89
D002,2025-11-04,P000125,207.41,3533.59
D002,2025-12-17,P000125,427.24,4541.73
D002,2026-01-24,P000125,201.32,3755.6
D002,2026-02-15,P000125,25.53,569.07
D002,2026-03-17,P000125,242.75,3506.19
D002,2026-04-01,P000125,254.76,3874.24
D002,2026-05-11,P000125,173.79,3611.72
D002,2026-06-21,P000125,251.19,4327.0
D002,2025-11-24,P000126,1029.97,8498.0
D002,2025-12-08,P000126,704.95,9617.05
D002,2026-01-17,P000126,1291.84,10520.57
D002,2026-02-03,P000126,313.18,5757.93
D002,2026-03-15,P000126,1274.74,10562.58
D002,2026-04-13,P000126,497.62,11678.94
D002,2026-05-12,P000126,426.5,9829.92
D002,2026-06-08,P000126,2113.17,18485.0
D002,2025-11-16,P000127,1611.43,30502.96
D002,2025-12-08,P000127,2064.45,45285.15
D002,2026-01-11,P000127,2202.26,35015.26
D002,2026-03-02,P000127,2191.75,32249.1
D002,2026-04-15,P000127,1532.0,22169.96
D002,2026-05-16,P000127,5467.88,49399.02
D002,2026-06-18,P000127,2160.08,43692.53
D002,2025-11-18,P000128,2039.58,41084.94
D002,2025-12-16,P000128,1571.94,33224.08
D002,2026-01-14,P000128,2167.11,23161.5
D002,2026-02-11,P000128,1194.71,17267.18
D002,2026-04-19,P000128,1264.4,30536.4
D002,2026-05-12,P000128,2079.35,26737.27
D002,2026-06-11,P000128,1433.09,23689.89
D002,2025-11-06,P000129,95.2,2329.95
D002,2025-12-13,P000129,213.0,3477.91
D002,2026-01-01,P000129,494.58,4082.52
D002,2026-03-16,P000129,450.36,7384.39
D002,2026-04-17,P000129,245.91,3642.44
D002,2026-05-10,P000129,306.94,5775.06
D002,2025-12-27,P000130,2397.13,43677.38
D002,2026-01-16,P000130,3132.98,47302.27
D002,2026-04-06,P000130,1070.5,15984.82
D002,2026-05-05,P000130,1104.21,13214.41
D002,2026-06-09,P000130,3613.62,42265.96
D002,2025-11-09,P000131,623.58,10590.68
D002,2025-12-10,P000131,403.4,7674.91
D002,2026-01-09,P000131,386.53,6819.63
D002,2026-02-12,P000131,375.78,6200.83
D002,2026-03-27,P000131,409.83,8001.48
D002,2026-04-03,P000131,530.94,7837.88
D002,2026-05-24,P000131,258.25,6267.63
D002,2026-06-12,P000131,203.68,3804.6
D002,2025-11-07,P000132,326.87,3781.94
D002,2025-12-05,P000132,742.53,6115.02
D002,2026-01-22,P000132,156.55,2210.65
D002,2026-02-15,P000132,167.62,2702.11
D002,2026-03-22,P000132,323.95,7043.91
D002,2026-04-27,P000132,148.18,2703.97
D002,2026-05-22,P000132,319.31,6624.31
D002,2026-06-24,P000132,394.93,5041.26
D002,2025-11-13,P000133,588.51,8911.34
D002,2025-12-14,P000133,951.39,11824.66
D002,2026-02-12,P000133,527.56,6386.24
D002,2026-03-20,P000133,467.37,8855.43
D002,2026-04-18,P000133,509.56,8957.59
D002,2026-05-02,P000133,935.28,15337.94
D002,2026-06-21,P000133,1120.18,16247.85
D002,2025-11-21,P000134,168.61,3900.92
D002,2025-12-24,P000134,742.29,7442.39
D002,2026-01-18,P000134,574.47,7410.45
D002,2026-02-08,P000134,101.95,2391.22
D002,2026-03-10,P000134,421.26,6205.88
D002,2026-04-24,P000134,231.7,3972.13
D002,2026-05-05,P000134,214.77,4542.61
D002,2026-06-08,P000134,305.59,7386.4
D002,2025-11-16,P000135,973.0,20785.82
D002,2025-12-16,P000135,547.33,13362.97
D002,2026-01-08,P000135,797.19,14904.6
D002,2026-02-16,P000135,2298.16,18587.74
D002,2026-03-02,P000135,768.56,17998.31
D002,2026-04-24,P000135,543.03,12083.08
D002,2026-05-20,P000135,1134.47,23386.94
D002,2026-06-06,P000135,837.86,15230.07
D002,2025-11-15,P000136,650.68,5801.02
D002,2025-12-25,P000136,1051.47,9727.55
D002,2026-01-27,P000136,1112.08,13497.89
D002,2026-03-01,P000136,939.12,7943.03
D002,2026-06-15,P000136,1242.35,12060.44
D002,2025-11-27,P000137,221.93,4084.86
D002,2025-12-25,P000137,247.73,2865.84
D002,2026-01-05,P000137,251.91,4695.66
D002,2026-02-03,P000137,176.85,4200.45
D002,2026-03-13,P000137,358.19,3384.89
D002,2026-06-07,P000137,331.97,5534.02
D002,2025-12-02,P000138,2168.55,33177.3
D002,2026-01-04,P000138,2115.17,21968.44
D002,2026-02-24,P000138,3660.28,39893.8
D002,2026-03-01,P000138,2158.21,31089.11
D002,2026-04-10,P000138,1278.14,30810.18
D002,2026-05-12,P000138,3742.98,43754.66
D002,2026-06-11,P000138,1852.15,39901.26
D002,2025-12-13,P000139,531.15,11554.61
D002,2026-01-26,P000139,1576.19,18187.53
D002,2026-02-18,P000139,1993.92,25156.48
D002,2026-03-20,P000139,1105.16,17856.54
D002,2026-04-16,P000139,705.82,13759.67
D002,2026-05-03,P000139,658.04,9016.74
D002,2026-06-07,P000139,1575.18,19459.75
D002,2025-11-26,P000140,461.74,4045.32
D002,2025-12-18,P000140,514.53,5404.96
D002,2026-02-21,P000140,221.6,3774.45
D002,2026-04-22,P000140,273.96,3262.28
D002,2026-05-08,P000140,593.22,4814.18
D002,2025-12-26,P000141,201.72,4532.88
D002,2026-01-26,P000141,187.98,3630.91
D002,2026-02-04,P000141,182.23,3554.4
D002,2026-03-22,P000141,43.75,879.18
D002,2026-04-05,P000141,204.93,4306.28
D002,2026-05-04,P000141,92.57,1879.94
D002,2026-06-10,P000141,234.8,4276.88
D002,2025-11-25,P000142,158.37,2824.51
D002,2025-12-22,P000142,139.18,3371.79
D002,2026-01-10,P000142,309.44,5559.98
D002,2026-02-13,P000142,179.47,4278.36
D002,2026-03-14,P000142,360.0,4084.37
D002,2026-04-15,P000142,375.6,6486.96
D002,2026-05-04,P000142,413.24,5823.72
D002,2026-06-01,P000142,152.33,3607.24
D002,2025-11-11,P000143,123.62,2438.88
D002,2025-12-10,P000143,228.79,2843.88
D002,2026-01-10,P000143,134.64,2585.17
D002,2026-02-15,P000143,154.69,2533.18
D002,2026-03-11,P000143,234.33,2395.2
D002,2026-04-24,P000143,180.41,2591.2
D002,2026-05-24,P000143,129.57,3200.13
D002,2026-06-17,P000143,335.11,2911.77
D002,2025-11-26,P000144,262.13,5604.33
D002,2025-12-18,P000144,697.52,6389.65
D002,2026-01-06,P000144,264.37,3351.62
D002,2026-02-06,P000144,520.03,8790.69
D002,2026-03-20,P000144,655.42,6414.11
D002,2026-04-01,P000144,255.09,6328.07
D002,2026-05-18,P000144,767.08,8702.6
D002,2026-06-11,P000144,319.2,4532.0
D002,2025-11-03,P000145,465.13,8220.59
D002,2025-12-08,P000145,736.78,11723.93
D002,2026-03-17,P000145,606.91,11055.51
D002,2026-04-15,P000145,763.23,14031.91
D002,2026-05-11,P000145,596.8,9322.72
D002,2026-06-25,P000145,590.17,13590.3
D002,2025-11-05,P000146,694.69,12199.63
D002,2025-12-02,P000146,525.93,12369.6
D002,2026-01-10,P000146,662.98,15654.36
D002,2026-02-01,P000146,364.63,7608.54
D002,2026-03-13,P000146,758.16,13955.23
D002,2026-04-20,P000146,1534.56,16404.89
D002,2026-05-10,P000146,599.26,14100.71
D002,2026-06-22,P000146,790.26,8837.36
D002,2025-11-15,P000147,177.74,1858.44
D002,2026-01-18,P000147,82.96,1944.11
D002,2026-02-04,P000147,88.75,1705.22
D002,2026-03-24,P000147,189.44,2972.61
D002,2026-04-05,P000147,278.3,2824.44
D002,2026-05-11,P000147,198.11,2940.49
D002,2026-06-23,P000147,236.85,2589.45
D002,2025-11-24,P000148,2003.56,17645.77
D002,2025-12-23,P000148,554.02,13193.57
D002,2026-01-20,P000148,1190.17,18196.36
D002,2026-02-03,P000148,1437.39,16668.27
D002,2026-03-24,P000148,1209.73,17678.72
D002,2026-05-19,P000148,858.63,8797.89
D002,2026-06-25,P000148,676.64,15511.85
D002,2025-11-20,P000149,1418.79,19546.51
D002,2025-12-13,P000149,2105.31,18161.48
D002,2026-01-04,P000149,1531.62,27235.07
D002,2026-02-14,P000149,2121.85,22070.26
D002,2026-03-20,P000149,1269.88,20501.1
D002,2026-05-21,P000149,1586.18,15155.92
D002,2026-06-25,P000149,655.02,15415.96
D002,2025-11-25,P000150,1634.45,35937.3
D002,2025-12-26,P000150,4590.37,42905.0
D002,2026-01-26,P000150,3951.86,55551.84
D002,2026-02-15,P000150,4226.6,38318.27
D002,2026-03-04,P000150,3535.93,36013.85
D002,2026-04-06,P000150,2419.3,30081.09
D002,2026-05-01,P000150,1122.07,25294.01
D002,2025-11-05,P000151,2944.3,36306.52
D002,2025-12-09,P000151,2818.51,23203.45
D002,2026-02-22,P000151,1883.24,21836.23
D002,2026-03-21,P000151,1112.12,20146.02
D002,2026-04-04,P000151,3567.86,41043.03
D002,2026-05-24,P000151,2831.56,27736.7
D002,2026-06-05,P000151,2080.77,34205.64
D002,2025-12-21,P000152,733.99,17463.15
D002,2026-01-18,P000152,584.05,11776.45
D002,2026-02-04,P000152,1309.53,12469.15
D002,2026-03-11,P000152,825.38,19460.7
D002,2026-04-24,P000152,1731.72,18389.48
D002,2026-05-10,P000152,817.42,15464.35
D002,2026-06-10,P000152,1346.71,16266.58
D002,2025-11-08,P000153,154.02,3734.72
D002,2025-12-15,P000153,257.61,2557.99
D002,2026-01-20,P000153,136.36,2417.86
D002,2026-04-02,P000153,149.32,1651.97
D002,2026-05-27,P000153,412.52,4543.76
D002,2026-06-22,P000153,158.7,2314.58
D002,2025-11-10,P000154,1603.04,24394.15
D002,2025-12-25,P000154,1093.83,23046.85
D002,2026-01-23,P000154,1505.29,18806.3
D002,2026-02-01,P000154,1027.27,24757.29
D002,2026-04-19,P000154,756.79,17619.67
D002,2026-05-21,P000154,1178.82,22692.12
D002,2026-06-16,P000154,1098.13,22457.62
D002,2025-11-06,P000155,35.48,865.5
D002,2025-12-04,P000155,259.99,4659.46
D002,2026-01-17,P000155,162.22,3223.41
D002,2026-02-13,P000155,166.8,3802.45
D002,2026-03-19,P000155,394.72,3554.74
D002,2026-04-08,P000155,238.58,2585.45
D002,2026-05-06,P000155,212.05,4476.68
D002,2026-06-21,P000155,440.31,4352.66
D002,2025-11-03,P000156,381.3,9283.09
D002,2025-12-06,P000156,278.5,2840.06
D002,2026-02-08,P000156,283.74,6978.24
D002,2026-03-08,P000156,381.52,6502.33
D002,2026-04-02,P000156,335.62,7729.76
D002,2026-05-18,P000156,757.88,8912.51
D002,2025-11-19,P000157,96.52,2237.93
D002,2026-01-03,P000157,85.97,1330.76
D002,2026-03-08,P000157,132.78,3107.75
D002,2026-05-06,P000157,395.22,3670.06
D002,2026-06-10,P000157,81.83,1910.51
D002,2025-11-19,P000158,83.59,1036.1
D002,2025-12-23,P000158,126.65,2206.96
D002,2026-01-20,P000158,73.33,1830.48
D002,2026-02-17,P000158,136.51,3194.08
D002,2026-03-26,P000158,77.48,1431.5
D002,2026-04-24,P000158,84.72,1260.23
D002,2026-05-01,P000158,33.3,823.85
D002,2026-06-14,P000158,63.89,1581.73
D002,2025-11-12,P000159,267.48,6216.68
D002,2025-12-21,P000159,406.79,6126.05
D002,2026-01-14,P000159,539.91,7015.79
D002,2026-02-19,P000159,486.88,6542.67
D002,2026-03-27,P000159,682.78,7064.74
D002,2026-04-12,P000159,169.63,3957.79
D002,2026-05-16,P000159,213.46,3554.22
D002,2025-11-19,P000160,1464.52,24087.92
D002,2026-01-20,P000160,1507.84,12855.38
D002,2026-02-25,P000160,1004.26,19886.44
D002,2026-03-27,P000160,1826.2,26562.08
D002,2026-04-09,P000160,1466.35,24898.44
D002,2026-05-06,P000160,1436.1,30086.13
D002,2026-06-22,P000160,1539.99,26745.87
D002,2025-12-17,P000161,360.33,3772.95
D002,2026-01-13,P000161,373.97,7012.91
