pos_code,distributor_id,segment
P003117,D014,SMALL_SUPERMARKET
P003118,D014,LARGE_SUPERMARKET
P003119,D014,LARGE_SUPERMARKET
P003120,D014,TRADITIONAL
P003121,D014,LARGE_SUPERMARKET
P003122,D014,TRADITIONAL
P003123,D014,PHARMACY
P003124,D014,SMALL_SUPERMARKET
P003125,D014,PHARMACY
P003126,D014,LARGE_SUPERMARKET
P003127,D014,HYPERMARKET
P003128,D014,TRADITIONAL
P003129,D014,TRADITIONAL
P003130,D014,WHOLESALE
P003131,D014,HYPERMARKET
P003132,D014,TRADITIONAL
P003133,D014,SMALL_SUPERMARKET
P003134,D014,SMALL_SUPERMARKET
P003135,D014,LARGE_SUPERMARKET
P003136,D014,PHARMACY
P003137,D014,HYPERMARKET
P003138,D014,WHOLESALE
P003139,D014,TRADITIONAL
P003140,D014,TRADITIONAL
P003141,D014,TRADITIONAL
P003142,D014,CASH_AND_CARRY
P003143,D014,LARGE_SUPERMARKET
P003144,D014,HYPERMARKET
P003145,D014,TRADITIONAL
P003146,D014,SMALL_SUPERMARKET
P003147,D014,LARGE_SUPERMARKET
P003148,D014,LARGE_SUPERMARKET
P003149,D014,SMALL_SUPERMARKET
P003150,D014,HYPERMARKET
P003151,D014,HYPERMARKET
P003152,D014,PHARMACY
P003153,D014,SMALL_SUPERMARKET
P003154,D014,PHARMACY
P003155,D014,PHARMACY
P003156,D014,LARGE_SUPERMARKET
P003157,D014,TRADITIONAL
P003158,D014,TRADITIONAL
P003159,D014,TRADITIONAL
P003160,D014,LARGE_SUPERMARKET
P003161,D014,LARGE_SUPERMARKET
P003162,D014,HYPERMARKET
P003163,D014,TRADITIONAL
P003164,D014,PHARMACY
P003165,D014,TRADITIONAL
P003166,D014,TRADITIONAL
P003167,D015,TRADITIONAL
P003168,D015,HYPERMARKET
P003169,D015,CASH_AND_CARRY
P003170,D015,SMALL_SUPERMARKET
P003171,D015,HYPERMARKET
P003172,D015,TRADITIONAL
P003173,D015,PHARMACY
P003174,D015,SMALL_SUPERMARKET
P003175,D015,TRADITIONAL
P003176,D015,LARGE_SUPERMARKET
P003177,D015,HYPERMARKET
P003178,D015,LARGE_SUPERMARKET
P003179,D015,TRADITIONAL
P003180,D015,CASH_AND_CARRY
P003181,D015,LARGE_SUPERMARKET
P003182,D015,SMALL_SUPERMARKET
P003183,D015,LARGE_SUPERMARKET
P003184,D015,HYPERMARKET
P003185,D015,TRADITIONAL
P003186,D015,TRADITIONAL
P003187,D015,TRADITIONAL
P003188,D015,SMALL_SUPERMARKET
P003189,D015,TRADITIONAL
P003190,D015,LARGE_SUPERMARKET
P003191,D015,LARGE_SUPERMARKET
P003192,D015,PHARMACY
P003193,D015,TRADITIONAL
P003194,D015,PHARMACY
P003195,D015,PHARMACY
P003196,D015,TRADITIONAL
P003197,D015,PHARMACY
P003198,D015,SMALL_SUPERMARKET
P003199,D015,HYPERMARKET
P003200,D015,HYPERMARKET
P003201,D015,LARGE_SUPERMARKET
P003202,D015,LARGE_SUPERMARKET
P003203,D015,SMALL_SUPERMARKET
P003204,D015,TRADITIONAL
P003205,D015,WHOLESALE
P003206,D015,TRADITIONAL
P003207,D015,LARGE_SUPERMARKET
P003208,D015,TRADITIONAL
P003209,D015,SMALL_SUPERMARKET
P003210,D015,HYPERMARKET
P003211,D015,SMALL_SUPERMARKET
P003212,D015,SMALL_SUPERMARKET
P003213,D015,SMALL_SUPERMARKET
P003214,D015,WHOLESALE
P003215,D015,TRADITIONAL
P003216,D015,TRADITIONAL
P003217,D015,LARGE_SUPERMARKET
P003218,D015,WHOLESALE
P003219,D015,TRADITIONAL
P003220,D015,LARGE_SUPERMARKET
P003221,D015,TRADITIONAL
P003222,D015,TRADITIONAL
P003223,D015,SMALL_SUPERMARKET
P003224,D015,LARGE_SUPERMARKET
P003225,D015,TRADITIONAL
P003226,D015,LARGE_SUPERMARKET
P003227,D015,LARGE_SUPERMARKET
P003228,D015,LARGE_SUPERMARKET
P003229,D015,PHARMACY
P003230,D015,SMALL_SUPERMARKET
P003231,D015,SMALL_SUPERMARKET
P003232,D015,SMALL_SUPERMARKET
P003233,D015,CASH_AND_CARRY
P003234,D015,TRADITIONAL
P003235,D015,PHARMACY
P003236,D015,SMALL_SUPERMARKET
P003237,D015,LARGE_SUPERMARKET
P003238,D015,TRADITIONAL
P003239,D015,SMALL_SUPERMARKET
P003240,D015,WHOLESALE
P003241,D015,CASH_AND_CARRY
P003242,D015,SMALL_SUPERMARKET
P003243,D015,PHARMACY
P003244,D015,TRADITIONAL
P003245,D015,SMALL_SUPERMARKET
P003246,D015,TRADITIONAL
P003247,D015,HYPERMARKET
P003248,D015,WHOLESALE
P003249,D015,LARGE_SUPERMARKET
P003250,D015,SMALL_SUPERMARKET
P003251,D015,TRADITIONAL
P003252,D015,HYPERMARKET
P003253,D015,HYPERMARKET
P003254,D015,TRADITIONAL
P003255,D015,HYPERMARKET
P003256,D015,SMALL_SUPERMARKET
P003257,D015,SMALL_SUPERMARKET
P003258,D015,LARGE_SUPERMARKET
P003259,D015,LARGE_SUPERMARKET
P003260,D015,TRADITIONAL
P003261,D015,PHARMACY
P003262,D015,LARGE_SUPERMARKET
P003263,D015,PHARMACY
P003264,D015,TRADITIONAL
P003265,D015,TRADITIONAL
P003266,D015,TRADITIONAL
P003267,D015,TRADITIONAL
P003268,D015,WHOLESALE
P003269,D015,TRADITIONAL
P003270,D015,TRADITIONAL
P003271,D015,SMALL_SUPERMARKET
P003272,D015,LARGE_SUPERMARKET
P003273,D015,TRADITIONAL
P003274,D015,HYPERMARKET
P003275,D015,SMALL_SUPERMARKET
P003276,D015,LARGE_SUPERMARKET
P003277,D015,LARGE_SUPERMARKET
P003278,D015,TRADITIONAL
P003279,D015,TRADITIONAL
P003280,D015,SMALL_SUPERMARKET
P003281,D015,LARGE_SUPERMARKET
P003282,D015,SMALL_SUPERMARKET
P003283,D015,SMALL_SUPERMARKET
P003284,D015,TRADITIONAL
P003285,D015,TRADITIONAL
P003286,D015,TRADITIONAL
P003287,D015,TRADITIONAL
P003288,D015,PHARMACY
P003289,D015,TRADITIONAL
P003290,D015,TRADITIONAL
P003291,D015,SMALL_SUPERMARKET
P003292,D015,HYPERMARKET
P003293,D015,PHARMACY
P003294,D015,SMALL_SUPERMARKET
P003295,D015,SMALL_SUPERMARKET
P003296,D015,PHARMACY
P003297,D015,TRADITIONAL
P003298,D015,HYPERMARKET
P003299,D015,HYPERMARKET
P003300,D015,HYPERMARKET
P003301,D015,TRADITIONAL
P003302,D015,HYPERMARKET
P003303,D015,PHARMACY
P003304,D015,PHARMACY
P003305,D015,TRADITIONAL
P003306,D015,TRADITIONAL
P003307,D015,SMALL_SUPERMARKET
P003308,D015,HYPERMARKET
P003309,D015,TRADITIONAL
P003310,D015,LARGE_SUPERMARKET
P003311,D015,LARGE_SUPERMARKET
P003312,D015,SMALL_SUPERMARKET
P003313,D015,HYPERMARKET
P003314,D015,SMALL_SUPERMARKET
P003315,D015,TRADITIONAL
P003316,D015,WHOLESALE
P003317,D015,TRADITIONAL
P003318,D015,WHOLESALE
P003319,D015,SMALL_SUPERMARKET
P003320,D015,WHOLESALE
P003321,D015,TRADITIONAL
P003322,D015,LARGE_SUPERMARKET
P003323,D015,PHARMACY
P003324,D015,SMALL_SUPERMARKET
P003325,D015,HYPERMARKET
P003326,D015,SMALL_SUPERMARKET
P003327,D015,SMALL_SUPERMARKET
P003328,D015,SMALL_SUPERMARKET
P003329,D015,TRADITIONAL
P003330,D015,CASH_AND_CARRY
P003331,D015,SMALL_SUPERMARKET
P003332,D015,TRADITIONAL
P003333,D015,SMALL_SUPERMARKET
P003334,D015,WHOLESALE
P003335,D015,LARGE_SUPERMARKET
P003336,D015,LARGE_SUPERMARKET
P003337,D015,TRADITIONAL
P003338,D015,TRADITIONAL
P003339,D015,WHOLESALE
P003340,D015,TRADITIONAL
P003341,D015,TRADITIONAL
P003342,D015,SMALL_SUPERMARKET
P003343,D015,HYPERMARKET
P003344,D015,LARGE_SUPERMARKET
P003345,D015,HYPERMARKET
P003346,D015,SMALL_SUPERMARKET
P003347,D015,TRADITIONAL
P003348,D015,SMALL_SUPERMARKET
P003349,D015,TRADITIONAL
P003350,D015,TRADITIONAL
P003351,D015,TRADITIONAL
P003352,D015,TRADITIONAL
P003353,D015,SMALL_SUPERMARKET
P003354,D015,SMALL_SUPERMARKET
P003355,D015,TRADITIONAL
P003356,D015,TRADITIONAL
P003357,D015,SMALL_SUPERMARKET
P003358,D015,SMALL_SUPERMARKET
P003359,D015,TRADITIONAL
P003360,D015,TRADITIONAL
P003361,D015,LARGE_SUPERMARKET
P003362,D015,SMALL_SUPERMARKET
P003363,D015,CASH_AND_CARRY
P003364,D015,HYPERMARKET
P003365,D015,CASH_AND_CARRY
P003366,D015,LARGE_SUPERMARKET
P003367,D015,TRADITIONAL
P003368,D015,SMALL_SUPERMARKET
P003369,D015,HYPERMARKET
P003370,D015,PHARMACY
P003371,D015,SMALL_SUPERMARKET
P003372,D015,PHARMACY
P003373,D015,SMALL_SUPERMARKET
P003374,D015,CASH_AND_CARRY
P003375,D015,PHARMACY
P003376,D015,TRADITIONAL
P003377,D015,LARGE_SUPERMARKET
P003378,D015,TRADITIONAL
P003379,D015,TRADITIONAL
P003380,D015,PHARMACY
P003381,D015,SMALL_SUPERMARKET
P003382,D015,SMALL_SUPERMARKET
P003383,D015,LARGE_SUPERMARKET
P003384,D015,TRADITIONAL
P003385,D015,PHARMACY
P003386,D015,HYPERMARKET
P003387,D015,TRADITIONAL
P003388,D015,PHARMACY
P003389,D015,HYPERMARKET
P003390,D015,LARGE_SUPERMARKET
P003391,D015,TRADITIONAL
P003392,D015,TRADITIONAL
P003393,D015,HYPERMARKET
P003394,D015,WHOLESALE
P003395,D015,TRADITIONAL
P003396,D015,PHARMACY
P003397,D015,CASH_AND_CARRY
P003398,D015,WHOLESALE
P003399,D015,TRADITIONAL
P003400,D015,SMALL_SUPERMARKET
P003401,D015,TRADITIONAL
P003402,D015,LARGE_SUPERMARKET
P003403,D015,TRADITIONAL
P003404,D015,LARGE_SUPERMARKET
P003405,D015,TRADITIONAL
P003406,D015,HYPERMARKET
P003407,D015,SMALL_SUPERMARKET
